id,revenue,release_date,cast,crew,return,budget,title
62883,0.0,1999-11-05,"['Salman Khan', 'Sonali Bendre', 'Karisma Kapoor', 'Saif Ali Khan']",[],0.0,0,Hum Saath Saath Hain
319920,0.0,1999-05-07,"['Sanjay Dutt', 'Jackie Shroff', 'Manisha Koirala', 'Gulshan Grover']",['Mahesh Bhatt'],0.0,0,Kartoos
81782,0.0,2000-11-09,[],,0.0,0,Kurukshetra
166231,0.0,2000-06-30,"['Abhishek Bachchan', 'Kareena Kapoor', 'Jackie Shroff', 'Sunil Shetty']",['J.P. Dutta'],0.0,0,Refugee
56666,623791.0,2000-09-08,"['Hrithik Roshan', 'Karisma Kapoor', 'Jaya Bachchan', 'Neha']",['Khalid Mohammed'],0.623791,1000000,Fiza
267831,0.0,2014-05-01,"['Alec Baldwin', 'Donald Trump', 'Robert Kennedy Jr', 'Donald Trump, Jr.']",['Anthony Baxter'],0.0,0,A Dangerous Game
53554,0.0,2000-10-03,['Hans Alfredson'],['Per Åhlin'],0.0,0,Hundhotellet
17875,0.0,1971-05-05,['Lawrence Pressman'],['Walon Green'],0.0,0,The Hellstrom Chronicle
174278,0.0,1954-03-16,"['Louis Hayward', 'Joanne Dru', 'Paul Kelly', ""Maureen O'Sullivan""]",['Walter Doniger'],0.0,0,Duffy of San Quentin
31396,0.0,1964-06-27,"['Alan Steel', 'Jany Clair', 'Anna Maria Polani', 'Nando Tamberlani']",['Giacomo Gentilomo'],0.0,0,Hercules Against the Moon Men
336033,0.0,2014-07-14,['Ruby Rose'],[],0.0,0,Break Free
117999,0.0,1970-01-02,"['James Coburn', 'Lynn Redgrave', 'Robert Hooks', 'Perry Hayes']",['Sidney Lumet'],0.0,0,Last of the Mobile Hot Shots
348929,0.0,2015-07-15,"['Jeffery Self', 'Drew Droege', 'Mindy Cohn', 'Carolyn Hennesy']",['Jim Hansen'],0.0,0,You're Killing Me
270696,0.0,2013-10-04,"['Kate Trotter', 'Shauna MacDonald', 'Peter MacNeill', 'Christine Horne']",[],0.0,0,Tru Love
58227,0.0,1962-10-03,"['Warren Finnerty', 'Jerome Raphael', 'Garry Goodrow', 'Jim Anderson']",[],0.0,167,The Connection
55325,0.0,1992-09-07,"['Corey Haim', 'Brigitte Nielsen', 'Wallace Shawn', 'Nicole Eggert']",['Dee McLachlan'],0.0,0,The Double O Kid
74437,0.0,1950-02-21,"['Claudette Colbert', 'Robert Ryan', 'Jane Cowl', 'Paul Kelly']",['Mel Ferrer'],0.0,0,The Secret Fury
3012,0.0,1963-11-22,"['George Peppard', 'Romy Schneider', 'Jeanne Moreau', 'George Hamilton']",[],0.0,0,The Victors
306952,0.0,2015-09-18,"['Victoria Justice', 'Pierson Fode', 'Matthew Daddario', 'Ryan Ward']",['Kristin Hanggi'],0.0,0,Naomi and Ely's No Kiss List
347258,0.0,2015-10-08,"[""Paul O'Brien"", 'Charlotte Nicdao', 'Emily Wheaton', 'Spencer McLaren']",['Robert Mond'],0.0,0,The Subjects
125619,0.0,2012-08-13,"['Gastón Pauls', 'Santiago Magariños', 'Amira Adre', 'Nicolás Valenzuela']",[],0.0,0,The forbidden education
364137,0.0,2015-11-04,"['Kheiron', 'Leïla Bekhti', 'Gérard Darmon', 'Zabou Breitman']",[],0.0,0,All Three of Us
312221,173567581.0,2015-11-25,"['Michael B. Jordan', 'Sylvester Stallone', 'Graham McTavish', 'Tessa Thompson']",[],4.691015702702702,37000000,Creed
62796,15.0,2011-04-18,"['Camilla Luddington', 'Nico Evers-Swindell', 'Samantha Whittaker', 'Jonathan Patrick Moore']",['Mark Rosman'],0.75,20,William & Kate
86252,0.0,1988-01-01,"['Jim VanBebber', 'Megan Murphy', 'Marc Pitman', 'Ric Walker']",['Jim VanBebber'],0.0,0,Deadbeat at Dawn
324325,0.0,2015-07-17,"['Anais Bordier', 'Samantha Futerman', 'Kanoa Goo']",['Samantha Futerman'],0.0,0,Twinsters
339527,22586863.0,2015-09-03,"['Anthony Hopkins', 'Jeffrey Dean Morgan', 'Abbie Cornish', 'Colin Farrell']",[],0.0,0,Solace
70448,0.0,2010-05-01,"['Natasha Lyonne', 'Thomas Dekker', 'Cassandra Peterson', 'Mink Stole']",['Joshua Grannell'],0.0,0,All About Evil
27560,0.0,1953-05-08,"['Vittorio Gassman', 'Barry Sullivan', 'Polly Bergen', 'William Conrad']",['Joseph H. Lewis'],0.0,0,Cry of the Hunted
50652,0.0,2010-11-23,"['Emmanuelle Vaugier', 'Sierra McCormick', 'Jared Gilmore', 'Cynthia Gibb']",['Michael Feifer'],0.0,2000000,A Nanny for Christmas
170752,0.0,2013-07-12,"['Brooke Shields', 'Daryl Hannah', 'Virginia Madsen', 'Camryn Manheim']",[],0.0,4000000,The Hot Flashes
360203,25000.0,2015-11-05,"['Josh Duhamel', 'Josh Wiggins', 'Lynn Collins', 'Emma Fuhrmann']",['Trey Nelson'],1.0,25000,Lost in the Sun
270766,0.0,2014-08-01,"['Siddharth', 'Lakshmi Menon', 'Bobby Simha', 'Karunakaran']",[],0.0,1600000,Jigarthanda
328739,0.0,2015-03-13,"['Miles Sloman', 'Jerry Sokolosky', 'Makenna Guyler', 'Paul Hughes']",[],0.0,0,David and Goliath
57310,0.0,1975-12-23,"['Marcello Mastroianni', 'Jacqueline Bisset', 'Jean-Louis Trintignant', 'Aldo Reggiani']",['Luigi Comencini'],0.0,0,The Sunday Woman
57914,0.0,1987-09-11,"['Gian Maria Volonté', 'Diego Abatantuono', 'Thérèse Liotard', 'Santo Polimeno']",['Luigi Comencini'],0.0,0,A Boy from Calabria
271983,0.0,2015-04-30,"['Fábio Porchat', 'Irene Ravache', 'Marcos Veras', 'Marcelo Valle']",[],0.0,0,Entre Abelhas
336004,4100000.0,2015-11-13,"['Jeffrey Dean Morgan', 'Robert De Niro', 'Kate Bosworth', 'Dave Bautista']",[],0.4606741573033708,8900000,Heist
368256,0.0,2015-11-13,"['Johnny Messner', 'Michael DeMello', 'Jordan Gelber', 'Tuffy Questell']",[],0.0,0,Condemned
211166,0.0,2014-09-12,"['Vincent Cassel', 'Fernanda Montenegro', 'Eduardo Sterblitch', 'Basil Hoffman']",['Guillermo Arriaga'],0.0,0,"Rio, I Love You"
343426,0.0,2015-10-09,"['Alexa PenaVega', 'Beau Mirchoff', 'Renee Olstead', 'John Heard']",['Colin Theys'],0.0,0,The Murder Pact
291006,0.0,2014-09-05,[],['Harold Crooks'],0.0,0,The Price We Pay
276536,0.0,2014-06-08,"['Damon Albarn', 'Brian Eno', 'Danny Glover', 'Richard Branson']",['Amir Amirani'],0.0,0,We Are Many
332502,0.0,2015-10-29,"['Caity Lotz', 'Brandon Routh', 'Tom Cavanagh', 'Dane Cook']",[],0.0,0,400 Days
207402,0.0,2013-02-21,"['Martin Maloney', 'Chris Tordoff', 'Owen Colgan', 'Peter Cassidy']",['Mike Cockayne'],0.0,0,The Hardy Bucks Movie
107812,0.0,1979-04-24,"['Goldie Hawn', 'Giancarlo Giannini', 'Claudine Auger', 'Aurore Clément']",[],0.0,0,Lovers and Liars
271388,0.0,2014-06-07,"['Pablo Mezz', 'Carlos Hendrick Huber', 'Alan Aguilar', 'Berta Soní']",['Chucho E. Quintero'],0.0,0,Velociraptor
39850,0.0,2004-09-09,"['Robert Downey Jr.', 'Alan Arkin', 'Ele Keats', 'Christopher Buchholz']",[],0.0,0,Eros
193544,0.0,2013-03-29,"['Ali Atay', 'Demet Evgar', 'Damla Sönmez', 'Ercan Kesal']",['Onur Ünlü'],0.0,0,Thou Gild'st the Even
117340,0.0,2010-06-01,[],['Adam Reid'],0.0,0,Hello Lonesome
333348,42426912.0,2015-11-12,"['Steve Martin', 'Diane Keaton', 'John Goodman', 'Alan Arkin']",['Jessie Nelson'],2.495700705882353,17000000,Love the Coopers
73492,0.0,1950-09-27,"['Mala Powers', 'Tod Andrews', 'Raymond Bond', 'Lillian Hamilton']",['Ida Lupino'],0.0,0,Outrage
84844,0.0,1968-04-02,"['Laurence Harvey', 'Tom Courtenay', 'Mia Farrow', 'Harry Andrews']",[],0.0,0,A Dandy in Aspic
318972,0.0,2015-01-24,[],['Lyric R. Cabral'],0.0,0,(T)ERROR
92326,0.0,2004-02-01,"['Matt Letscher', 'Carrie Preston', 'Adam Greer', 'Veronica Cartwright']",['Richard Day'],0.0,0,Straight-Jacket
84368,0.0,1993-12-25,"['Shobana Chandrakumar', 'Mohanlal', 'Suresh Gopi', 'Nedumudi Venu']",['Fazil'],0.0,0,Manichitrathazhu
69592,0.0,1951-08-18,"['Jeff Chandler', 'Evelyn Keyes', 'Stephen McNally', 'Rock Hudson']",[],0.0,0,Iron Man
85346,0.0,1949-12-01,"['Scott Brady', 'John Russell', 'Dorothy Hart', 'Peggy Dow']",['William Castle'],0.0,0,Undertow
184080,0.0,2012-06-17,"['Kenny Anderson', 'Niki Avery', 'Julius Erving', 'Richard Kirkland']",[],0.0,0,"Doin' It in the Park: Pick-Up Basketball, NYC"
280674,0.0,2007-05-23,[],['Evan Beloff'],0.0,0,Bigfoot's Reflection
137587,0.0,1983-09-05,['Sam Neill'],,0.0,0,Reilly: Ace of Spies
337751,0.0,2015-05-30,"['Kelli Garner', 'Susan Sarandon', 'Emily Watson', 'Jeffrey Dean Morgan']",['Laurie Collyer'],0.0,0,The Secret Life of Marilyn Monroe
92562,0.0,1990-11-05,"['Allen Lewis Rickman', 'Matt Kulis', 'Patrick Barnes', 'Tara Leigh']",['Glenn Takakjian'],0.0,0,Metamorphosis : The Alien Factor
79853,0.0,1976-07-13,"['Vasiliy Livanov', 'Nadezhda Rumyantseva', 'Vsevolod Larionov', 'Mikhail Kozakov']",['Ivan Ufimtsev'],0.0,0,38 Parrots
37015,0.0,1994-01-01,"['Matt LeBlanc', 'Jay Acovone', 'Stephanie Richards', 'Lou Rawls']",[],0.0,0,Lookin' Italian
92737,0.0,1995-12-26,"['Richard Norton', 'Kathy Long', 'Jane Badler']",['Matthew George'],0.0,0,Under the Gun
62040,0.0,1998-12-14,"['Michael Rooker', 'Robert Patrick', 'Louis Mandylor', 'Diane DiLascio']",['Martin Kunert'],0.0,7000000,CounterForce
252189,0.0,2014-04-15,"['Eric Roberts', 'Danielle Harris', 'Felissa Rose', 'Brian Gallagher']",[],0.0,0,Camp Dread
40469,0.0,1981-06-05,"['Cecile Bagdadi', 'Joel S. Rice', 'Ralph Brown', 'DeAnna Robbins']",['Jimmy Huston'],0.0,0,Final Exam
19543,0.0,2009-02-27,"['John Rhys-Davies', 'Crystal Allen', 'Linden Ashby', 'Danny Midwinter']",['Don E. FauntLeRoy'],0.0,0,Anacondas: Trail of Blood
212494,0.0,2013-10-05,"['Nick Sommer', 'Spencer Harlan', 'Kaleb Shorey', 'Kevin Sommerfield']",['Steve Goltz'],0.0,18000,Don't Go to the Reunion
48333,0.0,2005-06-18,"['William Forsythe', 'Hunter Tylo', 'Jeffrey Combs', 'Elise Muller']",['Michael Oblowitz'],0.0,0,Hammerhead
63350,0.0,2011-06-19,"['Adam Brooks', 'Matthew Kennedy', 'Conor Sweeney', 'Amy Groening']",[],0.0,10,Father's Day
84422,0.0,1984-12-07,"['Edmund Purdom', 'Belinda Mayne', 'Mark Jones', 'Gerry Sundquist']",['Edmund Purdom'],0.0,0,Don't Open Till Christmas
67087,0.0,1983-03-04,"['John Vernon', 'Samantha Eggar', 'Linda Thorson', 'Anne Ditchburn']",[],0.0,0,Curtains
92393,0.0,2012-04-27,"['Abigail Schrader', 'Samantha Lester', 'James Lyons', 'Melanie Lyons']",['Dale Fabrigar'],0.0,0,Area 407
92787,0.0,1989-10-01,"['Robert Vaughn', 'Teri Copley', 'Steve Altman', 'Ace Mask']",['Jim Wynorski'],0.0,0,Transylvania Twist
55681,0.0,2004-02-14,"['Mary Woronov', 'Janet Tracy Keijser', 'Shawn Savage', 'Stephanie Leighs']",[],0.0,0,The Halfway House
79434,0.0,2004-09-09,"['Anthony Wong', 'Angelica Lee', 'Edison Chen', 'Tony Leung Ka-Fai']",['Gordon Chan'],0.0,0,A-1 Headline
18512,0.0,1962-02-10,"['Frank Sinatra', 'Dean Martin', 'Sammy Davis, Jr.', 'Peter Lawford']",['John Sturges'],0.0,0,Sergeants 3
43456,0.0,1948-03-27,"['Fred MacMurray', 'Frank Sinatra', 'Alida Valli', 'Lee J. Cobb']",[],0.0,0,The Miracle of the Bells
43503,0.0,1944-07-26,"['Frank Sinatra', 'George Murphy', 'Adolphe Menjou', 'Gloria DeHaven']",['Tim Whelan'],0.0,0,Step Lively
268413,0.0,2014-05-08,"['Tolga Akdoğan', 'Ali Aksöz', 'Cüneyt Arkın', 'Atıf Emir Benderlioğlu']",['Alper Çağlar'],0.0,0,Antidote
172520,0.0,2013-03-10,"['P.J. Boudousqué', 'James C. Burns', 'Chris Petrovski', 'Octavius J. Johnson']",[],0.0,0,Coldwater
224923,0.0,2013-09-23,"['Pau Masó', 'Anatoli Grek', 'Josh Berresford', 'Samantha Glovin']",['Pau Masó'],0.0,0,Aleksandr's Price
85204,0.0,1983-03-17,"['Lawrence Day', 'Lora Staley', 'Neil Dainard', 'Lenore Zann']",['Don McBrearty'],0.0,0,American Nightmare
282298,0.0,1981-07-25,"['Kathleen Beller', 'R.H. Thomson', 'Joseph Bottoms', 'Michael Ironside']",[],0.0,2250000,Surfacing
27350,0.0,1991-09-20,"['Christopher Walken', 'Michael Ironside', 'Michael Joseph DeSare', 'Chick Vennera']",['James Glickenhaus'],0.0,0,McBain
145081,0.0,1995-01-11,"['Jeff Wincott', 'Michael Ironside', 'Terri Hawkes', 'Calista Carradine']",['David Mitchell'],0.0,0,The Killing Machine
76287,0.0,1998-09-12,"['Jeff Fahey', 'Tahnee Welch', 'Michael Ironside', 'John Neville']",['Neill Fearnley'],0.0,0,Johnny 2.0
213914,0.0,2000-12-01,"['Robin Dunne', 'Caterina Scorsone', 'Michael Ironside', 'Corbin Bernsen']",['Jeff Beesley'],0.0,0,Borderline Normal
335869,0.0,2015-11-06,"['Katie Page', 'Paul Ashton', 'Edi Gathegi', 'Ahmed Bharoocha']",['Paul Ashton'],0.0,0,This Isn't Funny
85239,0.0,1968-01-01,"['Susan Stewart', 'Steve Vincent', 'James Brand', 'Vic Lance']",['William Rotsler'],0.0,0,Mantis in Lace
51411,0.0,1950-01-04,"['Marjorie Main', 'Percy Kilbride', 'Richard Long', 'Meg Randall']",['Charles Lamont'],0.0,0,Ma and Pa Kettle Go to Town
128780,0.0,1966-11-23,"['Paul Tripp', 'Lydia Brazzi', 'Alberto Rabagliati', 'Rossano Brazzi']",['Rossano Brazzi'],0.0,0,The Christmas That Almost Wasn't
79367,0.0,1967-01-18,"['Robert Vaughn', 'Felicia Farr', 'Karlheinz Böhm', 'Luciana Paluzzi']",[],0.0,0,The Venetian Affair
48943,0.0,1998-01-01,"['Ekin Cheng', 'Shu Qi', 'Chin Ka-Lok', 'Vincent Wan Yeung-Ming']",[],0.0,0,Young and Dangerous 5
177317,0.0,1937-10-30,"['Boris Karloff', 'Beverly Roberts', 'Ricardo Cortez', 'Richard Loo']",[],0.0,0,West Of Shanghai
334527,0.0,2015-11-20,"['Dan Stevens', 'John Travolta', 'Michael Pitt', 'Jackie Earle Haley']",[],0.0,7000000,Criminal Activities
309018,0.0,2014-10-17,"['Maggie Baird', ""Finneas O'Connell"", 'Lori Nasso', 'David Cowgill']",[],0.0,0,Life Inside Out
336222,0.0,2015-05-28,"['Sigurður Sigurjónsson', 'Theodór Júlíusson', 'Charlotte Bøving', 'Jón Benónýsson']",[],0.0,0,Rams
56718,0.0,1972-06-28,"['Christopher Walken', 'Ronny Cox', 'Joss Ackland', 'Ralph Meeker']",['Bernard Girard'],0.0,0,The Mind Snatchers
86211,0.0,1992-04-01,"['R. L. Burnside', 'Junior Kimbrough', 'Big Jack Johnson', 'Robert Palmer']",['Robert Mugge'],0.0,0,Deep Blues
306060,0.0,2014-11-23,"['Richard Pryor', 'George Lopez', 'Tracy Morgan', 'George Wallace']",,0.0,0,Richard Pryor: Icon
215881,0.0,2013-09-13,"['Emily Browning', 'Xavier Samuel', 'Cam Gigandet', 'Dawn Olivieri']",['Catherine Hardwicke'],0.0,0,Plush
363810,0.0,2015-11-02,"['Ed Weeks', 'Bridget Regan', 'Tom Bell', 'Melanie Zanetti']",['Jason Mann'],0.0,3000000,The Leisure Class
323679,0.0,2015-03-16,"['Jay Duplass', 'Linas Phillips', 'Tobin Bell', 'Leonora Pitts']",['J. Davis'],0.0,0,Manson Family Vacation
257088,133718711.0,2015-12-03,"['Edgar Ramírez', 'Luke Bracey', 'Teresa Palmer', 'Delroy Lindo']",['Ericson Core'],1.2735115333333331,105000000,Point Break
119482,0.0,1966-10-16,"['Senta Berger', 'Stephen Boyd', 'Yul Brynner', 'Angie Dickinson']",[],0.0,0,Poppies Are Also Flowers
68865,0.0,1973-12-15,"['Alena Johnston', 'Sabine Sun', 'Rosanna Yanni', 'Helga Liné']",['Terence Young'],0.0,0,The Amazons
255533,0.0,2014-08-27,"['Michel Houellebecq', 'Mathieu Nicourt', 'Maxime Lefrancois', 'Françoise Lebrun']",['Guillaume Nicloux'],0.0,0,The Kidnapping of Michel Houellebecq
23126,0.0,1945-07-27,"['William Gargan', 'Ann Savage', 'Leo Gorcey', 'George Zucco']",['William C. Thomas'],0.0,0,Midnight Manhunt
348060,0.0,2015-08-19,"['Jean Reno', 'Alban Lenoir', 'Caterina Murino', 'Oumar Diaw']",[],0.0,0,Antigang
210293,0.0,2013-06-15,"['Willem Dafoe', 'Camille Guaty', 'Damien D. Smith', 'Alexana Thomas']",[],0.0,0,The Smile Man
143169,0.0,2012-05-28,"['Kevin Spacey', 'Alanna Ubach', 'Anthony Skordi', 'Cody Caira']",['Aleksey Nuzhnyy'],0.0,0,Envelope
291290,0.0,2015-11-27,"['Jonathan Bennett', 'Talulah Riley', 'Tim Daly', 'Mario Van Peebles']",[],0.0,0,Submerged
352197,0.0,2015-10-21,"['Jason Berg', 'Bob Currie', 'Paul Davidson', 'Dustin Guy Defa']",[],0.0,0,Heart of a Dog
174611,0.0,2008-08-11,"['Kerry Finlayson', 'Edin Gali', 'Peter Giliberti']",['Drew Daywalt'],0.0,0,Bedfellows
104515,0.0,1999-01-28,"['Mucsi Zoltán', 'Péter Scherer', 'Szarvas József', 'Miklós Jancsó']",[],0.0,0,The Lord's Lantern in Budapest
34792,0.0,1977-11-01,"['Rudy Ray Moore', 'Sy Richardson', 'Jimmy Lynch', 'Leroy Daniels']",[],0.0,0,Petey Wheatstraw
339274,0.0,2015-11-27,"['Ranbir Kapoor', 'Deepika Padukone', 'Javed Sheikh', 'Nikhil Bhagat']",['Imtiaz Ali'],0.0,0,Tamasha
232034,0.0,1953-05-30,"['Kathryn Grayson', 'Gordon MacRae', 'Steve Cochran', 'Raymond Massey']",[],0.0,0,The Desert Song
368330,4400000.0,2015-11-12,"['Shankar Mahadevan', 'Amruta Khanvilkar', 'Mrunmayee Deshpande', 'Mrunmayee Deshpande']",['Subodh Bhave'],2.933333333333333,1500000,Katyar Kaljat Ghusali
80775,0.0,1956-08-16,"['Jeff Chandler', 'George Nader', 'Lex Barker', 'Julie Adams']",[],0.0,0,Away All Boats
72903,0.0,1957-08-01,"['Tony Curtis', 'Marisa Pavan', 'Gilbert Roland', 'Jay C. Flippen']",[],0.0,0,The Midnight Story
36520,0.0,1954-04-21,"['Shelley Winters', 'Barry Sullivan', 'Colleen Miller', 'Dave Barry']",['Joseph Pevney'],0.0,0,Playgirl
77861,0.0,1974-03-13,"['Martin Sheen', 'Charlie Sheen', 'Mariclare Costello', 'Ned Beatty']",[],0.0,0,The Execution of Private Slovik
355020,0.0,2015-10-09,[],['Evgeny Afineevsky'],0.0,0,Winter on Fire: Ukraine's Fight for Freedom
123623,0.0,1988-08-11,"['James Wilby', 'Imogen Stubbs', 'Susannah York', 'Kenneth Colley']",[],0.0,0,A Summer Story
341895,11000000.0,2015-05-29,"['Nivin Pauly', 'Sai Pallavi', 'Madonna Sebastian', 'Shabareesh Varma']",['Alphonse Putharen'],1.7741935483870968,6200000,Premam
345575,0.0,2015-01-04,"['Espen Klouman-Høiner', 'Christoph Bach', 'Dennis Storhøi', 'Anna Friel']",['Per-Olav Sørensen'],0.0,0,The Saboteurs
79825,0.0,2011-11-11,"['Parker Croft', 'Emilia Zoryan', 'Barak Hardley', 'Millie Zinner']",['Conrad Jackson '],0.0,50000,Falling Overnight
292177,0.0,2014-09-27,"['Tara Strong', 'Tabitha St. Germain', 'Andrea Libman', 'Ashleigh Ball']",[],0.0,0,My Little Pony: Equestria Girls - Rainbow Rocks
369165,0.0,2015-11-27,['Bruce Springsteen'],['Thom Zimny'],0.0,0,The Ties That Bind
98085,0.0,1967-04-20,"['Neil Connery', 'Daniela Bianchi', 'Adolfo Celi', 'Bernard Lee']",['Alberto De Martino'],0.0,0,Operation Kid Brother
79426,0.0,1972-08-08,"['Telly Savalas', 'Antonio Sabàto', 'Paola Tedesco', 'Giuliano Persico']",['Alberto De Martino'],0.0,0,Crime Boss
78546,0.0,1974-11-22,"['Carla Gravina', 'Mel Ferrer', 'Arthur Kennedy', 'George Coulouris']",[],0.0,0,The Antichrist
336884,0.0,2015-10-09,"['Anders Baasmo Christiansen', 'Ellen Dorrit Petersen', 'Mads Sjøgård Pettersen', 'Éva Magyar']",[],0.0,0,Dark Woods II
299687,109906372.0,2016-01-14,"['Chloë Grace Moretz', 'Nick Robinson', 'Alex Roe', 'Maika Monroe']",['J Blakeson'],2.892272947368421,38000000,The 5th Wave
90092,0.0,1974-09-17,"['Franco Nero', 'Barbara Bach', 'Giancarlo Prete', 'Renzo Palmer']",['Enzo G. Castellari'],0.0,0,Street Law
39979,0.0,1976-08-12,"['Fabio Testi', 'Vincent Gardenia', 'Orso Maria Guerrini', 'Glauco Onorato']",[],0.0,0,The Big Racket
69152,0.0,1983-09-02,"['Mark Gregory', 'Henry Silva', ""Valeria D'Obici"", 'Giancarlo Prete']",[],0.0,0,Escape from the Bronx
22359,0.0,1967-09-26,"['George Hilton', 'Edd Byrnes', 'Gilbert Roland', 'Stefania Careddu']",['Enzo G. Castellari'],0.0,0,Any Gun Can Play
143936,0.0,1967-04-14,"['Edd Byrnes', 'Guy Madison', 'Ennio Girolami', 'Luisa Baratto']",[],0.0,0,Payment in Blood
364067,0.0,2015-12-04,"['Bill Murray', 'Paul Shaffer', 'George Clooney', 'Miley Cyrus']",['Sofia Coppola'],0.0,0,A Very Murray Christmas
312100,0.0,2014-12-16,"['Jim Parsons', 'Mark Hamill', 'Kate Micucci', 'Ed Asner']",[],0.0,0,Elf: Buddy's Musical Christmas
321666,0.0,2016-07-15,"['Tim Roth', 'Kristyan Ferrer', 'Harrison Thomas', 'Mónica del Carmen']",[],0.0,0,600 Miles
255869,0.0,2013-10-10,"['John Doe', 'Aimee Mann', 'Loudon Wainwright III', 'Joe Henry']",['Archie Borders'],0.0,0,Pleased to Meet Me
341744,9027600.0,2015-10-30,"['Ricardo Darín', 'Javier Cámara', 'Dolores Fonzi', 'Àlex Brendemühl']",[],0.0,0,Truman
43783,0.0,1942-03-13,"['Betty Grable', 'Victor Mature', 'Jack Oakie', 'Thomas Mitchell']",[],0.0,0,Song of the Islands
128899,0.0,1926-09-30,"['John Gilbert', 'Eleanor Boardman', ""Roy D'Arcy"", 'Lionel Belmore']",['King Vidor'],0.0,0,Bardelys the Magnificent
202727,0.0,1952-09-06,"['Dennis Morgan', 'Philip Carey', 'Amanda Blake', 'Rita Moreno']",['Noel M. Smith'],0.0,0,Cattle Town
111570,0.0,1945-04-21,"['Fred Allen', 'Jack Benny', 'Don Ameche', 'William Bendix']",[],0.0,0,It's in the Bag!
298026,0.0,2015-06-05,"['Danny Trejo', 'Vinnie Jones', 'Jake Busey', 'Shayla Beesley']",['Wen-Han Shih'],0.0,0,Reaper
161076,0.0,1969-09-14,"['Dick Van Dyke', 'Angie Dickinson', 'Rosemary Forsyth', 'Zohra Lampert']",['Garson Kanin'],0.0,0,Some Kind of a Nut
272255,0.0,1948-05-30,"['Eddie Albert', 'Gale Storm', 'James Gleason', 'Barton MacLane']",['Kurt Neumann'],0.0,0,The Dude Goes West
254918,0.0,2013-10-11,"['Adelaide Kane', 'David Duchovny', 'Timothy Hutton', 'Xander Berkeley']",[],0.0,0,Louder Than Words
336882,12975143.0,2015-08-28,"['Kristoffer Joner', 'Thomas Bo Larsen', 'Ane Dahl Torp', 'Fridtjov Såheim']",[],2.197661882902074,5904067,The Wave
105085,0.0,1971-04-06,"['Giovanna Ralli', 'Frank Wolff', 'Fernando Rey', 'Julián Mateos']",[],0.0,0,Cold Eyes of Fear
361042,0.0,2015-10-24,"['Stephanie Hunt', 'Sarah Dugdale', 'Alisha Newton', 'Hilary Jardine']",['Sheldon Wilson'],0.0,2000000,The Hollow
353257,0.0,2015-06-22,"['Joe Lando', 'Michelle Stafford', 'Denyse Tontz', 'Andrew Elvis Miller']",[],0.0,0,Earthfall
302666,0.0,2014-10-15,"['Chasty Ballesteros', 'Heather Sossaman', 'Olivia Jordan', 'Kristen Dalton']",[],0.0,0,10.0 Earthquake
246594,0.0,2014-01-28,"['Christopher Judge', 'Elisabeth Röhm', 'Debbie Gibson', 'Matt Lagan']",[],0.0,0,Mega Shark vs. Mecha Shark
340275,0.0,2015-12-04,"['Teyonah Parris', 'Nick Cannon', 'Angela Bassett', 'Jennifer Hudson']",['Spike Lee'],0.0,0,Chi-Raq
197599,0.0,2013-05-25,"['Neil Breen', 'Klara Landrat', 'Jennifer Autry', 'Victoria Viveiros']",['Neil Breen'],0.0,0,Fateful Findings
221801,0.0,2013-09-13,"['Benjamin Weaver', 'Karmine Alers', 'S. Lue McWilliams', 'Ryan Vigilant']",[],0.0,0,Naked as We Came
15701,0.0,2000-05-01,"['Karl Urban', 'Katie Wolfe', 'Jonathon Hendry', 'Sally Stockwell']",['Glenn Standring'],0.0,500000,The Irrefutable Truth About Demons
351694,150000000.0,2015-07-10,"['Zhang Lei', 'Lin Zijie', 'Tong Zirong', 'Wu Wenlun']",['Tian Xiao Peng'],15.0,10000000,Monkey King: Hero Is Back
260928,0.0,2005-01-01,"['Neil Breen', 'Laura Hale', 'Mike Brady', 'Robert DiFrancesco']",['Neil Breen'],0.0,0,Double Down
301816,0.0,2014-12-20,"['Victor Webster', 'Jennifer Spence', 'Richard Harmon', 'Tiera Skovbye']",[],0.0,0,Christmas Icetastrophe
285959,1550000.0,1951-03-08,"['Anthony Dexter', 'Eleanor Parker', 'Richard Carlson', 'Patricia Medina']",['Lewis Allen'],1.1923076923076923,1300000,Valentino
33923,0.0,1949-10-17,"['Alan Ladd', 'Donna Reed', 'June Havoc', 'Irene Hervey']",['Lewis Allen'],0.0,0,Chicago Deadline
44001,0.0,1945-05-12,"['Joel McCrea', 'Gail Russell', 'Herbert Marshall', 'Phyllis Brooks']",[],0.0,0,The Unseen
27034,0.0,1947-08-15,"['John Hodiak', 'Lizabeth Scott', 'Burt Lancaster', 'Wendell Corey']",['Lewis Allen'],0.0,0,Desert Fury
136793,0.0,2012-12-07,"['Rob Schneider', 'Melanie Griffith', 'William Baldwin', 'Jane Lynch']",['John Kafka'],0.0,0,Dino Time
339562,0.0,2015-08-06,"['Eddie Peng', 'Choi Si-won', 'Shawn Dou', 'Wang Luodan']",['Dante Lam'],0.0,0,To the Fore
318846,133346506.0,2015-12-11,"['Christian Bale', 'Steve Carell', 'Ryan Gosling', 'Brad Pitt']",['Adam McKay'],4.762375214285714,28000000,The Big Short
321621,0.0,2015-01-30,"['Peter Brooke', 'James Caan', 'Noel Clarke', 'Kevin Dillon']",['Tony Bui'],0.0,0,The Throwaways
